original_path,original_name,new_name,产品分类,产品系列,产品编码,核心规格,包装类型,日期,版本,渠道,状态,设计图号,客户,备注,file_hash,duplicate_group,thumbnail_path
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-A15-115mm,0h-10PCS-20250617-V1.pdf","涂附-拉绒片-A15-115mm,0h-10PCS-20250617-V1.pdf","涂附-拉绒片-A15-115MM,0H-10PCS-20250617-V1.pdf",涂附,A15,A15,10PCS,彩盒,20250617,V1,其他,进行中,,,,023ee0c08430bff41862db2448ec4b925d7aa5858548798f1158b25cd9d7695b,,
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-A15-125mm,0h-20250617-V1.pdf","涂附-拉绒片-A15-125mm,0h-20250617-V1.pdf","涂附-拉绒片-A15-125MM,0H-10PCS-20250617-V1.pdf",涂附,A15,A15,125_0H,彩盒,20250617,V1,其他,进行中,,,,32b916e81f1eaaa33e4819562a9b2b2c5dcfbf0a16401ae605565471a819adad,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-150mm-5pcs-20250617-V1.pdf,涂附-拉绒片-150mm-5pcs-20250617-V1.pdf,涂附-拉绒片-B-TRI3-150MM-5pcs-20250617-V1.pdf,涂附,TRI3,TRI3,待补充,彩盒,20250617,V1,其他,进行中,,,,c85221082ade3de011ac0683337b2871b8f6e2602ab2c24eb55198c67d0134b7,,
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B25-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B25-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B25-125MM,0H-10PCS-20250617-V1.pdf",涂附,B25,B25,待补充,彩盒,20250617,V1,其他,进行中,,,,f3cb7110b8e425a08f018edf65a7b9ddbc8d25d1a6fbb1e1cc57e691975c6652,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B25-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B25-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B25-150mm，15H-10PCS-20250617-V1.pdf,涂附,B25,B25,150_15H,彩盒,20250617,V1,其他,进行中,,,,605326692014c27715013b524eaa274f224b8b6dabc83e7c8ec7e33694470f0f,,
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B550-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B550-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B550-125mm,0h-10PCS-20250617-V1.pdf",涂附,B550,B550,待补充,彩盒,20250617,V1,其他,进行中,,,,8c1693e3cd3903e8fbd4cdd7680c446d63f76d82d41d55f14b0fe06fde59228c,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B550-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B550-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B550-150MM，15H-10PCS-20250617-V1.pdf,涂附,B550,B550,150_15H,彩盒,20250617,V1,其他,进行中,,,,ee132cce0d8389047497833c1490e3ddba17ed796324e28da302ec173ace7ec8,,
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B65-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B65-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B65-125MM,0H-10PCS-20250617-V1.pdf",涂附,B65,B65,待补充,彩盒,20250617,V1,其他,进行中,,,,b9f647fbbcaaed6913d6ac71f9b174ca929e8904064ebda7f7ff57dfc82ca942,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B65-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B65-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B65-150mm，15H-10PCS-20250617-V1.pdf,涂附,B65,B65,150_15H,彩盒,20250617,V1,其他,进行中,,,,6ea57c2d1fb83a8002606448d214d76692a101e1eb111141ecebf13b252b3f62,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B65-225mm，多孔-10pcs-20250619-V1.pdf,涂附-拉绒片-B65-225mm，多孔-10pcs-20250619-V1.pdf,涂附-拉绒片-B65-225mm，多孔-10PCS-20250619-V1.pdf,涂附,B65,B65,待补充,彩盒,20250619,V1,其他,进行中,,,,a459f7f40a3b9d9bebc753ade4a229b063243fa3a67c62fe4cdad806e2d03aea,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG10-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-125mm-10PCS-20250617-V1.pdf,涂附,BCG10,BCG10,待补充,彩盒,20250617,V1,其他,进行中,,,,84831979c779f23d8c2d55f90131e11788c44fcab76ff9c1415721d4300e8041,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG10-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-150mm-10PCS-20250617-V1.pdf,涂附,BCG10,BCG10,待补充,彩盒,20250617,V1,其他,进行中,,,,da954909b26825e02285d21c53aa611c1fcb7ddbd5674d9b121c942481b22261,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG8-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-125mm-10PCS-20250617-V1.pdf,涂附,BCG8,BCG8,待补充,彩盒,20250617,V1,其他,进行中,,,,e60b92b9f8e8a7eaa53541852322bc62f3b51e9d58a6ac3c9cd1b0abf9fcada5,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG8-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-150mm-10PCS-20250617-V1.pdf,涂附,BCG8,BCG8,待补充,彩盒,20250617,V1,其他,进行中,,,,0a339b64a6d05c4f7b4a128ae7c236c63efe6589479f089610cf703a5e9b4b78,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-125mm，8H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-125mm，8H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-125MM，8H-10PCS-20250617-V1.pdf,涂附,BDL9,BDL9,125_8H,彩盒,20250617,V1,其他,进行中,,,,5a16fa7cd07ab0cf4361f9cd56422e64ab4cb9aa24183ad6ef12124fb6f672b8,,
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-BDL9-125mm,0h-10pcs-20250617-V1.pdf",涂附-拉绒片-BDL9-125MM，0H-10PCS-20250617-V1.pdf,涂附,BDL9,BDL9,待补充,彩盒,20250617,V1,其他,进行中,,,,a5a6259a42cd68a02221972d367631214263db99f4b86d8910774a53f4ebd5b2,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-150MM，15H-10PCS-20250617-V1.pdf,涂附,BDL9,BDL9,150_15H,彩盒,20250617,V1,其他,进行中,,,,73328d96d6a5bb2abd12b614d4e309c6471e16cd814ce78b1d0ecf68ae8b8040,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-150mm，旋风孔-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-150mm，旋风孔-10pcs-20250617-V1.pdf,"涂附-拉绒片-BDL9-150MM,蝴蝶孔-10PCS-20250617-V1.pdf",涂附,BDL9,BDL9,待补充,彩盒,20250617,V1,其他,进行中,,,,2893624ea332fc7da0affb4e7a6b0cbfb09efc93e2af3178918c09775820fbbb,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9海绵片-150mm，多孔海绵-5pcs-20250617-V1.pdf,涂附-拉绒片-BDL9海绵片-150mm，多孔海绵-5pcs-20250617-V1.pdf,涂附-拉绒片-BDL9多孔海绵-150mm-5pcs-20250617-V1.pdf,涂附,BDL9,BDL9,待补充,彩盒,20250617,V1,其他,进行中,,,,5afce9d6cb76170163b68267b6b2abda94acc5feaffa7c68517ce6346a750df4,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BF77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF77-150mm，15H-10PCS-20250617-V1.pdf,涂附,BF77,BF77,150_15H,彩盒,20250617,V1,其他,进行中,,,,62d9a9362498b5bc1f37d704538ed6aa27eef9347a28f7785f92902b16b35b04,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BF78-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF78-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF78-150mm，15H-10PCS-20250617-V1.pdf,涂附,BF78,BF78,150_15H,彩盒,20250617,V1,其他,进行中,,,,a2031b8a08f474931b7405870389b9ed3ac03e23fda30ed5e15765d48af8e27d,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BT77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BT77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BT77-150mm，15H-10PCS-20250617-V1.pdf,涂附,BT77,BT77,150_15H,彩盒,20250617,V1,其他,进行中,,,,9670b16517e7bdf91eb223e2ac7827a06ec9cc695239fe0a9d14e534d3d21290,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-海绵块-BS03_BS04-BS03_BS04-20PCS-20250620-V1.pdf,涂附-海绵块-BS03_BS04-BS03_BS04-20PCS-20250620-V1.pdf,涂附-海绵块-BS03_BS04-_-20PCS-20250620-V1.pdf,涂附,海绵块,待补充,待补充,彩盒,20250620,V1,其他,进行中,,,,33deb7e9a2aa2868c1c7bf24e9038105e06bc7e94f792c0dc5f432c186af0b37,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-海绵块-12PCS-12PCS-20251104-V1.pdf,涂附-海绵块-12PCS-12PCS-20251104-V1.pdf,涂附-海绵块-BS03-98X120X13MM-12PCS-20251104-V1.pdf,涂附,海绵块,待补充,12PCS,彩盒,20251104,V1,其他,进行中,,,,ea31dc62727f8b1ae2155834822e5e5e79937e099e0c6f21c174c45fb48e5cb9,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-海绵块-9PCS-9PCS-20251104-V1.pdf,涂附-海绵块-9PCS-9PCS-20251104-V1.pdf,涂附-海绵块-BS04-70X98X25MM-9PCS-20251104-V1.pdf,涂附,海绵块,待补充,9PCS,彩盒,20251104,V1,其他,进行中,,,,c26b6e05f475fe2c4e8029e0545af9e1b2c7bc04db5a477bd6c108cdb3d6917c,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-海绵片-B-TRI3-150MM-15PCS-20250625-V1.pdf,涂附-海绵片-B-TRI3-150MM-15PCS-20250625-V1.pdf,涂附-海绵片-B-TRI3-150MM-15PCS-20250625-V1.pdf,涂附,TRI3,TRI3,150,标签,20250625,V1,其他,进行中,,,,c17b95b3231a00f72cb6f5628a31d1dddfccab5f1fc50133190a7fa42db3c643,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-TRI3-150MM-15PCS-20230811-V1.pdf,涂附-TRI3-150MM-15PCS-20230811-V1.pdf,涂附-TRI3-150MM-15PCS-20230811-V1.pdf,涂附,TRI3,TRI3,15PCS,标签,20230811,V1,其他,进行中,,,,a18b25560cf1348dcc4292d8d0188f945e9e5e25dc9c3be41568051a2a776eb6,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-BS03-BS03-20251121-V1.pdf,涂附-BS03-BS03-20251121-V1.pdf,涂附-海绵块-BS03-98X120X13MM-12PCS-20251121-V1.pdf,涂附,BS03,BS03,250X210,彩盒,20251121,V1,其他,进行中,,,,deea1b6fd594de3b0d21e03b4d80e45da40e6cec00175abcaf83c5fa680bf991,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-BS04-BS04-20251121-V1.pdf,涂附-BS04-BS04-20251121-V1.pdf,涂附-海绵块-BS04-70X98X25MM-9PCS-20251121-V1.pdf,涂附,BS04,BS04,310X230_40,彩盒,20251121,V1,其他,进行中,,,,4948bf97742b7066665d14bde544214cb7ea40a850fbcfa9768608df2bceefe0,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-X20-待补充-20260203-V1.pdf,涂附-X20-待补充-20260203-V1.pdf,涂附-X20-待补充-20260203-V1.pdf,涂附,X20,X20,待补充,刀模图,20260203,V1,其他,进行中,,,,3b9241a6acfd7da8070b51885b1de06d0ea36dd46a786c5b199dba033cc130f9,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-X20-暂无-待补充-20260210-V1.pdf,涂附-X20-暂无-待补充-20260210-V1.pdf,涂附-卷-_-1X20'X4-4ROLL-20260210-V1.pdf,涂附,X20,X20,待补充,彩盒,20260210,V1,其他,进行中,,,,4ebc0316bb36d3a0ce2a3b6a675d830f4850e714c556ca779e553a24e37139bf,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-A10R-100X130_100X130M-20260512-V1.pdf,涂附-A10R-100X130_100X130M-20260512-V1.pdf,涂附-卷-A10-100MMX130M-1ROLL-20260512-V1.pdf,涂附,A10R,A10R,100X130_100X130M,彩盒,20260512,V1,其他,进行中,,,,8ecfb3cec00d1d64e0aaac04358483ac0f700fddef63f35de5893ffd0fa8af1a,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-B10R-100X130_100X130M-20260512-V1.pdf,涂附-B10R-100X130_100X130M-20260512-V1.pdf,涂附-卷-B10-100MMX130M-1ROLL-20260512-V1.pdf,涂附,B10R,B10R,100X130_100X130M,彩盒,20260512,V1,其他,进行中,,,,85ebda39f370af01b484409f7f32ee4014cda6bcfcb5466a517aba747dbaf659,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-B65R-100X130_100X130M-20260512-V1.pdf,涂附-B65R-100X130_100X130M-20260512-V1.pdf,涂附-卷-B65-100MMX130M-1ROLL-20260512-V1.pdf,涂附,B65R,B65R,100X130_100X130M,彩盒,20260512,V1,其他,进行中,,,,e62a1077ebf372a7ccc26579672d7ca2707c6ff046ee12cf10bbf3755dc01b6e,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BCG10-70X12M-20240705-V1.pdf,涂附-BCG10-70X12M-20240705-V1.pdf,涂附-BCG10-70X12M-20240705-V1.pdf,涂附,BCG10,BCG10,70X12M,标签,20240705,V1,其他,进行中,,,,c4cdf1154fc0cb6633258626dec2c1234df68270f23cb4b0a12f44ca3209b59d,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BD8-待补充-20250625-V1.pdf,涂附-BD8-待补充-20250625-V1.pdf,涂附-BD8-待补充-20250625-V1.pdf,涂附,BD8,BD8,待补充,标签,20250625,V1,其他,进行中,,,,dd0c65f6e310580915f16f7035223fcf373bbf4842867da1bd9100e41f5dafc8,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BDL9-70MMX12M-20250619-V1.pdf,涂附-BDL9-70MMX12M-20250619-V1.pdf,涂附-BDL9-70MMX12M-20250619-V1.pdf,涂附,BDL9,BDL9,70X12,标签,20250619,V1,其他,进行中,,,新款,1ef7bf69bdc9714f81ad5d07296ee9b1da80b3c5ae556ed83635ac72a6f9bd49,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-拉绒卷-BRV9-70MMX12M-1pcs-20230616-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1pcs-20230616-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1ROLL-20230616-V1.pdf,涂附,BRV9,BRV9,70X12_70X12M,彩盒,20230616,V1,其他,进行中,,,,351a834fbcb9eeb83abefa8f799b5acff99f082e8241b6d751cb7ec47eb6e3e4,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-海绵卷-BSR25-115X25M-1pcs-20250620-V1.pdf,涂附-海绵卷-BSR25-115X25M-1pcs-20250620-V1.pdf,涂附-海绵卷-BSR25-115X25M-1ROLL-20250620-V1.pdf,涂附,BSR25,BSR25,115X25_120,彩盒,20250620,V1,其他,进行中,,,宽度120mm正好,5501f79dc04f4c99cb4bb46a7f0d25db1d71e646a05846c2684c04c91c364e30,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BSR25-115X25M-20240516-V1.pdf,涂附-BSR25-115X25M-20240516-V1.pdf,涂附-BSR25-115X25M-20240516-V1.pdf,涂附,BSR25,BSR25,115X25_115X25M,标签,20240516,V1,其他,进行中,,,偏大,8bcc084b3a50b858f8023ba104bf58e45acc8f7146bd754b92309272aab6906a,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-拉绒卷-BRV9-70MMX12M-1pcs-20260202-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1pcs-20260202-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1ROLL-20260202-V1.pdf,涂附,V字卷,V字卷,145X80,彩盒,20260202,V1,其他,进行中,,,,ae9ec23b5038203b7c7c35d8e03995f37dd910e545b6a063ea8258aff7e7971a,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-V字卷-待补充-20250714-V1.pdf,涂附-V字卷-待补充-20250714-V1.pdf,涂附-V字卷-待补充-20250714-V1.pdf,涂附,V字卷,V字卷,待补充,刀模图,20250714,V1,其他,进行中,,,,2a51fd14518101bf2afc12bc3b8b3b21623e59f882e4d983add6e88002780b12,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-手撕砂布卷-20260330-V1.pdf,涂附-手撕砂布卷-20260330-V1.pdf,涂附-卷-_-1''x15FT-1ROLL-20260330-V1.pdf,涂附,手撕砂布卷,手撕砂布卷,待补充,彩盒,20260330,V1,其他,进行中,,,,506c9671471e55fa41f6ea93d00fe43d008fb8476bb632c5a7b5e53964e305a3,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装-彩盒/涂附-拉绒卷-BRV9-70MMX12M-20260325-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-20260325-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1ROLL-20260325-V1.pdf,涂附,V字卷,V字卷,待补充,彩盒,20260325,V1,其他,进行中,,,,8b66be62a9e3fa3064e594285ca2f289368cb12addfde223beeef9bddbe218ba,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-6涂附-缓冲垫 手擦板等/涂附--BAC02-2PCS-2PCS-20250715-V1.pdf,涂附--BAC02-2PCS-2PCS-20250715-V1.pdf,涂附-缓冲垫-BAC02-2PCS-2PCS-20250715-V1.pdf,涂附,BAC02,BAC02,2PCS,彩盒,20250715,V1,其他,进行中,,,通用,5f0607324198cb5dc822354d2e5bdac29c016c4043f6097fa811f2ec12ece47f,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-6涂附-缓冲垫 手擦板等/涂附-FBP1-1PCS-1PCS-20250715-V1.pdf,涂附-FBP1-1PCS-1PCS-20250715-V1.pdf,涂附-缓冲垫-FBP1-1PCS-1PCS-20250715-V1.pdf,涂附,FBP1,FBP1,1PCS,彩盒,20250715,V1,其他,进行中,,,,625e082f3c1c190ac2a93440f610811cb65de59f2595fcb915f16d565d1a38f4,,
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-7涂附-标签/涂附-BD8-待补充-20250714-V1.pdf,涂附-BD8-待补充-20250714-V1.pdf,涂附-BD8-待补充-20250714-V1.pdf,涂附,BD8,BD8,待补充,规格标签,20250714,V1,其他,进行中,,,,4d63606d1fa8f5238fb183d4b9a80118da573b2057a76fccd870532c49bf5f38,,
